date,net_pnl,return_pct,trades_taken,trades_won,trades_lost,win_rate,gross_pnl,commissions,starting_equity,ending_equity,max_drawdown,max_drawdown_pct,market_regime
2025-02-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-24,40.73,0.0398,1,1,0,100.0,41.73,1.0,99806.83,99846.56,0.0,0.0,
2025-02-25,59.64,0.0587,1,1,0,100.0,60.64,1.0,99846.56,99905.19,0.0,0.0,
2025-02-26,-0.65,-0.0017,1,0,1,0.0,0.35,1.0,99905.19,99903.54,0.0,0.0,
2025-02-27,-21.37,-0.0224,1,0,1,0.0,-20.37,1.0,99903.54,99881.17,0.0,0.0,
2025-02-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99881.17,99881.17,0.0,0.0,
2025-03-03,74.91,0.074,1,1,0,100.0,75.91,1.0,99881.17,99955.09,0.0,0.0,
2025-03-04,-101.64,-0.1027,1,0,1,0.0,-100.64,1.0,99955.09,99852.45,0.0,0.0,
2025-03-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99852.45,99852.45,0.0,0.0,
2025-03-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99852.45,99852.45,0.0,0.0,
2025-03-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99852.45,99852.45,0.0,0.0,
2025-03-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99852.45,99852.45,0.0,0.0,
2025-03-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99852.45,99852.45,0.0,0.0,
2025-03-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99852.45,99852.45,0.0,0.0,
2025-03-13,13.04,0.0121,1,1,0,100.0,14.04,1.0,99852.45,99864.48,0.0,0.0,
2025-03-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99864.48,99864.48,0.0,0.0,
2025-03-26,53.22,0.0523,1,1,0,100.0,54.22,1.0,99864.48,99916.7,0.0,0.0,
2025-03-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-03-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-03-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.7,99916.7,0.0,0.0,
2025-04-10,-42.0,-0.043,1,0,1,0.0,-41.0,1.0,99916.7,99873.7,0.0,0.0,
2025-04-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-04-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99873.7,99873.7,0.0,0.0,
2025-05-21,43.63,0.0427,1,1,0,100.0,44.63,1.0,99873.7,99916.34,0.0,0.0,
2025-05-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-05-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-05-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-05-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-05-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-05-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-06-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-06-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-06-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99916.34,99916.34,0.0,0.0,
2025-06-05,1.84,0.0008,1,1,0,100.0,2.84,1.0,99916.34,99917.18,0.0,0.0,
2025-06-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-06-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-07-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-07-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-07-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99917.18,99917.18,0.0,0.0,
2025-07-07,-17.59,-0.0186,1,0,1,0.0,-16.59,1.0,99917.18,99898.58,0.0,0.0,
2025-07-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99898.58,99898.58,0.0,0.0,
2025-07-31,60.39,0.0595,1,1,0,100.0,61.39,1.0,99898.58,99957.98,0.0,0.0,
2025-08-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99957.98,99957.98,0.0,0.0,
2025-08-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99957.98,99957.98,0.0,0.0,
2025-08-05,7.25,0.0062,1,1,0,100.0,8.25,1.0,99957.98,99964.22,0.0,0.0,
2025-08-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-08-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99964.22,99964.22,0.0,0.0,
2025-09-24,-26.37,-0.0274,1,0,1,0.0,-25.37,1.0,99964.22,99936.85,0.0,0.0,
2025-09-25,-27.2,-0.0282,1,0,1,0.0,-26.2,1.0,99936.85,99908.65,0.0,0.0,
2025-09-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-09-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-09-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-10-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-10-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-10-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-10-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99908.65,99908.65,0.0,0.0,
2025-10-07,-40.71,-0.0417,1,0,1,0.0,-39.71,1.0,99908.65,99866.95,0.0,0.0,
2025-10-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99866.95,99866.95,0.0,0.0,
2025-10-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99866.95,99866.95,0.0,0.0,
2025-10-10,0.0,3.9122,0,0,0,0.0,0.0,0.0,99866.95,103773.91,0.0,0.0,
2025-10-13,-32.57,-3.7972,1,0,1,0.0,-31.57,1.0,103773.91,99833.38,0.0,0.0,
2025-10-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99833.38,99833.38,0.0,0.0,
2025-10-30,23.34,0.0224,1,1,0,100.0,24.34,1.0,99833.38,99855.72,0.0,0.0,
2025-10-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99855.72,99855.72,0.0,0.0,
2025-11-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99855.72,99855.72,0.0,0.0,
2025-11-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99855.72,99855.72,0.0,0.0,
2025-11-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99855.72,99855.72,0.0,0.0,
2025-11-06,22.49,0.0215,1,1,0,100.0,23.49,1.0,99855.72,99877.21,0.0,0.0,
2025-11-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99877.21,99877.21,0.0,0.0,
2025-11-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99877.21,99877.21,0.0,0.0,
2025-11-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99877.21,99877.21,0.0,0.0,
2025-11-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99877.21,99877.21,0.0,0.0,
2025-11-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99877.21,99877.21,0.0,0.0,
2025-11-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99877.21,99877.21,0.0,0.0,
2025-11-17,-18.94,-0.02,1,0,1,0.0,-17.94,1.0,99877.21,99857.27,0.0,0.0,
2025-11-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-11-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.27,99857.27,0.0,0.0,
2025-12-12,53.7,0.0528,1,1,0,100.0,54.7,1.0,99857.27,99909.98,0.0,0.0,
2025-12-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2025-12-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
2026-01-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99909.98,99909.98,0.0,0.0,
